Fornavne til kvinder, 1. januar 2025
(kun navne med tre eller flere forekomster)

Navn	ANTAL
ANNEMI	13
ANNESOPHIE	13
ANUM	13
ANVI	13
APOORVA	13
AREZOU	13
AREZU	13
ARIAN	13
ARLETA	13
AROOJ	13
ARZOO	13
ASHNA	13
ASTHA	13
ATIKA	13
ATIYA	13
ATTIA	13
AUSRINE	13
AYAAT	13
AYBÜKE	13
BARA	13
BARFIN	13
BASIRA	13
BEHIJA	13
BENJAWAN	13
BENNIE	13
BERRA	13
BETTIE	13
BEYZANUR	13
BHAVYA	13
BILGEN	13
BIRGITHA	13
BIRSEL	13
BJARTA	13
BRINA	13
BRIVAN	13
CAMILIA	13
CAOIMHE	13
CATHIE	13
CECYLIA	13
CHAIMAA	13
CHAIMAE	13
CHALINE	13
CHARLEEN	13
CHERINA	13
CHEYENNE	13
CHRISTY	13
CLARA-SOPHIE	13
CLOE	13
COSTANZA	13
DAIGA	13
DANI	13
DANILA	13
DERVISA	13
DI	13
DOROTEA	13
EFRATA	13
EIVA	13
EKTA	13
ELARA	13
ELIKA	13
EMRIJE	13
ENAAM	13
ESMEE	13
ESSI	13
EVANA	13
EYÐ	13
FATA	13
FELIPA	13
FENNA	13
FEODORA	13
FITHAWIT	13
FJOLLA	13
FLORINDA	13
FREYDIS	13
GAYATHRI	13
GAZAL	13
GINEVRA	13
GRETEL	13
GUÐRIÐ	13
GULNAZ	13
GULSHAN	13
GUNA	13
GÜLSER	13
HALDIS	13
HALI	13
HALLDORA	13
HANNE-LIS	13
HANNY	13
HATIDZE	13
HATIJE	13
HEBAH	13
HELVIG	13
HERAN	13
HIVIN	13
HIYAB	13
HULYA	13
HYBEN	13
IBOLYA	13
IHSAN	13
IKRAAN	13
ILYA	13
INGE-DORTE	13
INTA	13
IRISH	13
IRMAK	13
IRUM	13
ITAF	13
IZZAH	13
JAMAL	13
JANTJE	13
JARIYA	13
JEANNINE	13
JENISHA	13
JENNIPHER	13
JESICA	13
JILLIAN	13
JINGYI	13
JOELINA	13
JOHANNE-MARIE	13
JOHNNY	13
JOJO	13
JOSEPHIA	13
JOVELYN	13
JOYE	13
JULIKA	13
KANA	13
KANIKA	13
KAREN-INGER	13
KEERTHI	13
KHADEEJA	13
KHADIZA	13
KIEU	13
KIMMY	13
KISA	13
LADDAWAN	13
LAMAI	13
LAMDUAN	13
LEONILA	13
LIDY	13
LISET	13
LOTTIE	13
LOVELY	13
LUMTURIJE	13
MADHU	13
MAGNEA	13
MAIMOONA	13
MALIINA	13
MALIWAN	13
MANASA	13
MANDA	13
MARGRIET	13
MARIE-SOPHIE	13
MARIKO	13
MARYANA	13
MASOODA	13
MAURA	13
MEAGAN	13
MEG	13
MEHNAZ	13
MEHRIBAN	13
MELODIE	13
MERINA	13
MIAO	13
MICHAELLA	13
MIKI	13
MILENE	13
MILITA	13
MINJA	13
MIRABELL	13
MUKADDER	13
MYLANA	13
MØ	13
NAFIJE	13
NALAN	13
NANI	13
NARJIS	13
NATASZA	13
NATTAYA	13
NATUK	13
NAVEEDA	13
NAZISH	13
NAZMIE	13
NEBILE	13
NEDYALKA	13
NEJA	13
NEVRA	13
NEZAKET	13
NEZIRA	13
NICHA	13
NICKA	13
NICOLLE	13
NINO	13
NITAYA	13
NUSRETA	13
PARMIDA	13
PARMIS	13
PAYMAN	13
PERI	13
PETRONELLA	13
PILU	13
PIPPA	13
PIRKKO	13
PIXI	13
PORNTIP	13
PRATIKSHA	13
PUNAM	13
RABIJE	13
RADOSTINA	13
RAFAH	13
RAGNI	13
RAMEEN	13
RAWDA	13
RAYHANA	13
RAYNA	13
RAZA	13
RENATHE	13
REZVAN	13
RIANNA	13
RIIKKA	13
RINNA	13
RIYAN	13
RIZA	13
ROA	13
ROCÍO	13
ROKAN	13
ROQIA	13
ROSALINDE	13
ROSA-MARIE	13
ROUJIN	13
RÓZA	13
ROZHIN	13
ROZINA	13
RUKEN	13
RUTE	13
SABRIE	13
SADIJA	13
SADIYE	13
SAEEDEH	13
SAFFA	13
SAIDO	13
SAIME	13
SAKINE	13
SAMAIRA	13
SAMIIRA	13
SAMYA	13
SANIJA	13
SARA-MARIE	13
SARMILA	13
SASIKALA	13
SASITHORN	13
SCARLET	13
SECILIE	13
SEIDA	13
SEVDE	13
SEVGYUL	13
SHADA	13
SHELLEY	13
SHERIFE	13
SHERRY	13
SHUMAILA	13
SIDONA	13
SIGGIE	13
SIIRI	13
SIKKA	13
SILIN	13
SIMAY	13
SKAISTE	13
SMILLAH	13
SOMJAI	13
SONALI	13
SOPHA	13
STEFFENIE	13
STENCE	13
SUHAIR	13
SUNDAS	13
SUNRID	13
SUPAWADEE	13
SUPHAPORN	13
SURI	13
SUZANNAH	13
TAGHREED	13
TALYA	13
TAMINA	13
THALE	13
THESSA	13
TIAN	13
TILA	13
TUKUMMEQ	13
VANINA	13
VASYLYNA	13
VENKATA	13
VESELA	13
VINKA	13
WADAD	13
WAGMA	13
WANESSA	13
WENDIE	13
WHITNEY	13
WILAI	13
WILAWAN	13
WINIFRED	13
WISSAL	13
WIWI	13
XIAOHONG	13
XIAOLING	13
XINYUE	13
YASAR	13
YASMIIN	13
YESSICA	13
YIWEN	13
YUKA	13
ZAHARA	13
ZAZIA	13
ZEENA	13
ZEJNA	13
ZEMIRA	13
ZOBIA	13
ZØHRE	13
ÖZGÜL	13
ÅSHILD	13
A	12
AAROHI	12
AASTHA	12
ABBEY	12
ADALINA	12
ADRINA	12
AFRIN	12
AIDAH	12
AJTEN	12
AKANKSHA	12
AKBERET	12
AKUA	12
ALASKA	12
ALBULENA	12
ALEEN	12
ALEVTYNA	12
ALEXANDRA-IOANA	12
ALIENA	12
ALISSAR	12
ALITA	12
ALIZ	12
AMANE	12
AMENAH	12
AMINAT	12
ANDIA	12
ANDREEA-CRISTINA	12
ANDREEA-ELENA	12
ANGELES	12
ANKICA	12
ANNALIE	12
ANNAMAI	12
ANN-CATHRIN	12
ANNE-BENTE	12
ANNEE	12
ANNEGITTE	12
ANNE-LONE	12
ANNE-STINE	12
ANN-JEANETTE	12
APOLONIA	12
ARACELI	12
ARNANGUAQ	12
ARNIKA	12
AROUSH	12
ARSHAD	12
ASBJØRG	12
ASHWAQ	12
ASMIRA	12
ASRIN	12
AUDE	12
AWIN	12
AYSEGUL	12
BABY	12
BARAAH	12
BEHESHTA	12
BELA	12
BELQIS	12
BENDA	12
BENNEDIKTE	12
BERGLIOT	12
BIDHYA	12
BIN	12
BIPANA	12
BONITA	12
BONNY	12
CÉLESTE	12
CELINAH	12
CHANELLA	12
CHANITA	12
CHIN	12
CHINAR	12
CHO	12
CHUNYAN	12
CLAUDE	12
COSIMA	12
DANDAN	12
DELARA	12
DENISA-MARIA	12
DOAN	12
DOBRINKA	12
DURDANE	12
DURU	12
DZHANSU	12
DZHEYLYAN	12
ECHO	12
EFAT	12
EJLA	12
ELECTRA	12
ELEYSA	12
ELIAS	12
ELIJA	12
ELLA-NORA	12
ELLIOTT	12
ELVIRAH	12
EMILE	12
EMILYA	12
ENJA	12
ENORA	12
ERICKA	12
ERIS	12
ESRY	12
ETA	12
ETNA	12
EUN	12
EYDBJØRG	12
FAN	12
FARKHONDEH	12
FATMANUR	12
FERESHTA	12
FERUZ	12
FILOMENA	12
FLOAREA	12
FRAJA	12
FRANCE	12
FRANKIE	12
FREDA	12
FREDERIKKA	12
FREDRIKA	12
FREJDIS	12
FRØYDIS	12
GALYA	12
GANA	12
GERLINDE	12
GHOFRAN	12
GLENNI	12
GLORY	12
GONCA	12
GRACIELA	12
GRESA	12
GROA	12
GUILLERMINA	12
GUNNILD	12
GYRITE	12
GZIME	12
HABIBO	12
HAGER	12
HALLDÓRA	12
HANAAN	12
HANEN	12
HARIKA	12
HAYRUNNISA	12
HAZAR	12
HEAVEN	12
HELINA	12
HENA	12
HENRIKE	12
HICRAN	12
HILLARY	12
HUGRÚN	12
HUMERA	12
HURI	12
IBTIHAL	12
IKBAL	12
INGERD	12
INGER-GRETHE	12
IQBAL	12
IRHA	12
IRMINA	12
IRNA	12
IRSA	12
ISSA	12
IVETT	12
IZZA	12
JACKLYN	12
JACQUELYN	12
JALILA	12
JAN	12
JANAINA	12
JANJIRA	12
JANUKA	12
JASPREET	12
JEANELLE	12
JELINA	12
JENNAH	12
JINTANA	12
JÓNÍNA	12
JONNE	12
JOZEFINE	12
JUDIE	12
JUNG	12
KAIJA	12
KAIRA	12
KAITLYN	12
KALAIVANI	12
KAMELA	12
KAREN-INGE	12
KARENMARIE	12
KATHIA	12
KAYRA	12
KEERTHANA	12
KERIME	12
KERTTU	12
KEZIAH	12
KHADIJO	12
KORA	12
KSANET	12
LAMIAA	12
LAURINA	12
LEANE	12
LEELOO	12
LENORE	12
LENY	12
LEXI	12
LIBERTY	12
LIDI	12
LIKA	12
LILLI-ANN	12
LINE-SOFIE	12
LISELOTT	12
LISI	12
LIZETT	12
LOVISE	12
LUANNA	12
LUCINA	12
LUE	12
LULIA	12
MACY	12
MADELINA	12
MAH	12
MAHIMA	12
MAHJOUBA	12
MAI-LIS	12
MALIKAH	12
MALINDA	12
MALISSA	12
MALLI	12
MANEL	12
MANITA	12
MANJIT	12
MANJULA	12
MAREAM	12
MARGO	12
MARIA-ELENA	12
MARIANELA	12
MARICRIS	12
MARIE-ANNE	12
MARIELOUISE	12
MARIFE	12
MARISKA	12
MARJANNE	12
MARNIE	12
MARRIT	12
MARTHINA	12
MARYIA	12
MAYAN	12
MAYSAM	12
MAYSE	12
MEERAB	12
MEHRNAZ	12
MELENE	12
MELLA	12
MELLISSA	12
MERCI	12
MEREDITH	12
MERISA	12
METINE	12
METTE-LENE	12
MICELLA	12
MIGLENA	12
MIKKALA	12
MILEVA	12
MINAH	12
MIRI	12
MISSE	12
MONICE	12
MONIK	12
MONIR	12
MONTA	12
MOON	12
MOST	12
MUKDA	12
MUNO	12
MUZHGAN	12
MÜSERREF	12
NABAA	12
NADICA	12
NAEMA	12
NAFISEH	12
NAGA	12
NALINA	12
NANNA-MARIE	12
NAOKO	12
NARUEMON	12
NASSIRA	12
NATASSIA	12
NATIA	12
NEGINA	12
NELIE	12
NERISSA	12
NERMANA	12
NEZHA	12
NIKIA	12
NIVIKKA	12
NOI	12
NURDAN	12
NY	12
OLESJA	12
OLIVER	12
OLLA	12
OUTI	12
PARDIS	12
PARINAZ	12
PENKA	12
PHAN	12
PHOENIX	12
PHUNG	12
PRAJAKTA	12
PRANVERA	12
PRATIBHA	12
PRISKILLA	12
PUI	12
QUYEN	12
RABIHA	12
RABINA	12
RAGNHEIÐUR	12
RAJAN	12
RAJKA	12
RAMIJE	12
REJINA	12
REMZIYE	12
REYHANEH	12
RIANNE	12
RIKKE-LOUISE	12
RIMANTE	12
RÓ	12
ROLLA	12
ROMANE	12
ROXANA-MARIA	12
RUKIA	12
RUKIJA	12
RUMAISA	12
SABITRI	12
SAFINAZ	12
SAGE	12
SAHIRA	12
SAMAI	12
SAOWANEE	12
SATYA	12
SEBA	12
SEBINE	12
SECIL	12
SEDSEL	12
SEHAR	12
SENITA	12
SERAH	12
SERRA	12
SEVDZHAN	12
SHAMIMA	12
SHEETAL	12
SHIRAZ	12
SHIRI	12
SIDSEL-MARIE	12
SIGGE	12
SIOBHAN	12
SIQI	12
SIVAN	12
SIYU	12
SMILTE	12
SMITHA	12
SNIGDHA	12
SOHEYLA	12
SOHILA	12
SÓLRUN	12
SOLVA	12
SOMPONG	12
SORA	12
SOUHA	12
SOUHAD	12
SOUHAILA	12
SOUMYA	12
SRUTHI	12
STENSE	12
STEPHANIA	12
SUELA	12
SUJATHA	12
SULAF	12
SUMI	12
SUNANTHA	12
SURABHI	12
SUSMA	12
TEHMINA	12
THILDA	12
TIANNA	12
TINAMARIA	12
TIRSA	12
TONIA	12
TRAUTE	12
TRHAS	12
TRIJNTJE	12
TUSNELDA	12
TUYEN	12
UBON	12
VAHIDE	12
VAIA	12
VALDETE	12
VANILJE	12
VARLA	12
VENESA	12
VIGDÍS	12
VIVAN	12
VÅR	12
WANDEE	12
WIAM	12
WINNA	12
WINTA	12
YIFAN	12
YINGYING	12
YUMI	12
YUXUAN	12
ZAGA	12
ZAHIA	12
ZAKIE	12
ZAPHIRA	12
ZAYA	12
ZEA	12
ZENNIE	12
ZIHAN	12
ZIRA	12
ZSUZSA	12
ZUNAIRA	12
ZUZAN	12
ÖYKÜ	12
AAIRA	11
AAMNA	11
AANYA	11
AARADHYA	11
AARTI	11
AASIYA	11
AAYUSHA	11
ABINAYA	11
ABREHET	11
ADVIKA	11
AFSHEEN	11
AGITA	11
AH	11
AIKA	11
AIRIDA	11
AISHWARYA	11
AKILA	11
ALBANA	11
ALEAH	11
ALEKSIA	11
ALESHA	11
ALEXANDRA-CRISTINA	11
ALEYA	11
ALHAM	11
ALIE	11
ALINA-MARIA	11
ALISAR	11
ALVIDA	11
ALYANA	11
AMBRE	11
AMIA	11
AMMANDA	11
ANAHIT	11
ANDREEA-MADALINA	11
ANE-GRETHE	11
ANE-KATHRINE	11
ANGE	11
ANGÉLIQUE	11
ANIKKA	11
ANÍTA	11
ANNAHITA	11
ANNA-LAURA	11
ANNALI	11
ANNALINA	11
ANNA-LUCCA	11
ANNEBELLE	11
ANNE-LOTTE	11
ANNE-MARGRETE	11
ANNE-THERESE	11
ANN-KIRSTIN	11
APRILIA	11
ARAM	11
ARPITA	11
ARSHIA	11
ASFRID	11
ASHMA	11
ASTRID-MARIE	11
ATCHARA	11
ATIKE	11
ATINA	11
AVIÂJA	11
AYELEN	11
AYHAN	11
AYZA	11
AZIZEH	11
BAHJA	11
BANDANA	11
BEÁTA	11
BEENISH	11
BEHIYE	11
BENEDICTA	11
BERENIKA	11
BERIN	11
BETRICIA	11
BETTA	11
BETTI	11
BHUMIKA	11
BIA	11
BING	11
BIRRIT	11
BIT	11
BOSTAN	11
BOUSHRA	11
BRITT-MARI	11
BUTHAINA	11
CALI	11
CANDY	11
CARMA	11
CAROLYNE	11
CATHALINA	11
CATRIONA	11
CECILIE-MARIE	11
CEMRE	11
CHAN	11
CHANDA	11
CHANICE	11
CHANTEL	11
CHING	11
CHRISTELLA	11
CHRISTI	11
CLEMENCE	11
CLÉMENTINE	11
CLEOPATRA	11
DAGBJÖRT	11
DARINKA	11
DARIYA	11
DÉBORA	11
DEKA	11
DELICIA	11
DEQO	11
DEWI	11
DHAN	11
DHARMA	11
DIDDI	11
DILYANA	11
DIVINA	11
DIVORA	11
DOMINYKA	11
DONJETA	11
DORENTINA	11
DORRITH	11
DRAGA	11
DUANGJAI	11
DØNDÜ	11
DÖRTE	11
EBTISAM	11
EFLIN	11
EILIN	11
EJNA	11
ELANA	11
ELEANORA	11
ELENA-MADALINA	11
ELIRA	11
ELISAVETA	11
ELIZE	11
ELLENOR	11
ELOUISE	11
EMELINE	11
EMILLIE	11
ENNY	11
ERNESTINE	11
ESTERE	11
ETTY	11
EYDIS	11
EYGLÓ	11
FAIDA	11
FANKA	11
FARRAH	11
FATHIYA	11
FAZILET	11
FEBEN	11
FLORIANA	11
FLORIJE	11
FULYA	11
FURTUNA	11
GANIMET	11
GEDSKE	11
GEERTRUIDA	11
GEETHA	11
GENIA	11
GERMAINE	11
GHENET	11
GIANG	11
GINIE	11
GÜLNUR	11
GÜNAY	11
GYRIT	11
HABSA	11
HADEL	11
HALEH	11
HANNE-DORTHE	11
HANNE-LOUISE	11
HANNE-VIBEKE	11
HANSIGNE	11
HARINI	11
HATA	11
HAWIN	11
HAYAL	11
HAYFA	11
HEIDY	11
HELLAN	11
HENRIETT	11
HERMA	11
HIROMI	11
IARA	11
IBBI	11
IDA-EMILIE	11
IDA-MAI	11
ILENA	11
ILSEBETH	11
IMA	11
INDY	11
INGEBETH	11
INGELINE	11
INGUNA	11
IRINI	11
ISIL	11
ISMAT	11
IZEL	11
JACLYN	11
JACOBINE	11
JADA	11
JALEH	11
JANJA	11
JASBIR	11
JEANA	11
JENELYN	11
JESSIECA	11
JOEY	11
JONHILD	11
JUANNA	11
JUDYTA	11
JULES	11
JUNNIE	11
KADIATOU	11
KAJAL	11
KAMELIYA	11
KANOKPORN	11
KAREN-ELISABETH	11
KELLI	11
KENZIE	11
KHADEJA	11
KHEDA	11
KHLOE	11
KHOULOUD	11
KIWIE	11
KOSOVARE	11
LAILAH	11
LALAINE	11
LAM	11
LAMIYA	11
LANIA	11
LATHA	11
LATIFAH	11
LAURETTE	11
LELOU	11
LEONI	11
LEONIDA	11
LILAH	11
LIMONE	11
LINE-MARIE	11
LIRA	11
LISY	11
LIU	11
LOREN	11
LORINA	11
LUCAS	11
LUCILLA	11
LUPE	11
LYDIE	11
LYN	11
MAGDOLNA	11
MAILI	11
MAILY	11
MAIYANNE	11
MAKAYA	11
MAKI	11
MALVA	11
MALYUN	11
MANEERAT	11
MARGRETA	11
MARICICA	11
MARIEANNE	11
MARJO	11
MARLOES	11
MARNY	11
MARTINNA	11
MATEJA	11
MATHINE	11
MAYSOON	11
MAZKIN	11
MEBRHIT	11
MEDA	11
MELEA	11
MERLYN	11
MERSIJA	11
MERY	11
MIA-LOUISE	11
MICAH	11
MICHALLA	11
MIHRA	11
MIKAL	11
MILIE	11
MILIJANA	11
MILIKA	11
MILLE-MY	11
MINSA	11
MIRZETA	11
MISK	11
MOE	11
MOJDEH	11
MONTAHA	11
MOUMITA	11
MUAZZEZ	11
MUOI	11
MUSARAT	11
MYLA	11
MYUMYUNE	11
NADUK	11
NARI	11
NASRIIN	11
NASTASJA	11
NATSNET	11
NAZLIJE	11
NDEYE	11
NEXHMIJE	11
NICKI	11
NIDAA	11
NIJOLE	11
NINET	11
NIPA	11
NITTA	11
NIVINE	11
NOËL	11
NOÉLLE	11
NONGNUCH	11
NONNA	11
NOSHIN	11
NUALA	11
NUNO	11
ODDBJØRG	11
OI	11
ORLA	11
OULA	11
PAJA	11
PANNA	11
PATRISIA	11
PEACE	11
PETRUSKA	11
PETRUTA	11
POULINA	11
PRACHI	11
PREMA	11
PRISKA	11
PRITI	11
PUSHPARANI	11
QURAT	11
RADOJKA	11
RAHAT	11
RAJESWARY	11
RAJITHA	11
RAMZIA	11
RANKA	11
RATNA	11
RAWA	11
REINA	11
RENIE	11
RHONA	11
RIITTA	11
RIKE	11
RIKKELINE	11
RINESA	11
RITIKA	11
ROSETTE	11
ROSHNI	11
ROZAN	11
RUKIJE	11
RUNGNAPHA	11
SABRA	11
SACDIYO	11
SADA	11
SADE	11
SAFIYYAH	11
SAIJAI	11
SAKSHI	11
SALHA	11
SALOUA	11
SANSKRITI	11
SELA	11
SEMAHAT	11
SENIHA	11
SEVERINA	11
SEYRAN	11
SHAIDA	11
SHARADA	11
SHARAREH	11
SHARI	11
SHARIN	11
SHERINE	11
SHERMIN	11
SHOBHA	11
SHUKRIJE	11
SIAH	11
SIANA	11
SIDDIKA	11
SIGNY	11
SIMAF	11
SIMRANJEET	11
SINDHU	11
SINIKKA	11
SINTHUJA	11
SIRJANA	11
SITI	11
SNEHAL	11
SOFIE-MARIE	11
SOGAND	11
SOLEY	11
SOLGERD	11
SOLVITA	11
SOMSRI	11
SOWMYA	11
SOZ	11
SOZDAR	11
SRAVANI	11
STACY	11
STEFANÍA	11
SUDHA	11
SUHAM	11
SULEKHA	11
SUMATHY	11
SUMAYO	11
SUMBAL	11
SUMEYYE	11
SUNAN	11
SUNDOS	11
SURAIYA	11
SUREEPORN	11
SUWAN	11
SUZANN	11
SWAPNA	11
SWARA	11
TAJ	11
TALEEN	11
TALITA	11
TANIYA	11
TANVI	11
TANZEELA	11
TATIJANA	11
TENE	11
THANIA	11
THIEN	11
THURAYA	11
THURI	11
TÍMEA	11
TITI	11
ÞÓRDÍS	11
ULLA-PIA	11
VALESKA	11
VENDELA	11
VESILE	11
VIBSE	11
VIDHI	11
VIKIE	11
VIONA	11
WAAD	11
WAHEEDA	11
WAN	11
WENJING	11
WIBKE	11
WILAIPORN	11
XIOMARA	11
YEVANHELINA	11
YIXIN	11
YLLKA	11
ÜMMÜHAN	11
YOLANDE	11
YUKIKO	11
YUQING	11
YURI	11
ZAID	11
ZAIDA	11
ZAMIRA	11
ZANNIE	11
ZAREEN	11
ZARIFA	11
ZARLASHT	11
ZAYNEB	11
ZEBIB	11
ZERIN	11
ZETTE	11
ZIGGA	11
ZIVADINKA	11
ZIVKA	11
ZORANA	11
ZUMRA	11
ZUMRETA	11
ØZGE	11
AAHANA	10
AAIMA	10
AALIA	10
AANCHAL	10
AARUSHI	10
AAYUSHMA	10
ABELINE	10
ABISHA	10
ADAR	10
ADDIS	10
ADHANET	10
ADIE	10
AFSANA	10
AGOTA	10
AHANA	10
AHLAAM	10
AIAH	10
AJANA	10
AKHILA	10
AKOSUA	10
AKSHARA	10
ALANNAH	10
ALDIS	10
ALEXANDER	10
ALEXANDRA-GABRIELA	10
ALEXSANDRA	10
ALICHA	10
ALIVIA	10
ALKA	10
ALLAA	10
ALVIA	10
AMBRA	10
ANDREAH	10
ANDREEA-IOANA	10
ANE-KIRSTINE	10
ANMOL	10
ANNA-DORTHE	10
ANNA-KATHARINA	10
ANNA-KRISTINE	10
ANNALENA	10
ANNASOPHIA	10
ANN-BIRGIT	10
ANN-DORIT	10
ANN-DORRIT	10
ANNEBET	10
ANNE-KARIN	10
ANNELIES	10
ANNEMAJA	10
ANNIKKI	10
ANN-MICHELLE	10
ANN-SOFIA	10
ANTONIJA	10
ANTONIYA	10
ANTRA	10
APHINYA	10
APOLLINE	10
APOLLONIA	10
ARATI	10
ARGYRO	10
ARITA	10
ARMINE	10
ARSIEMA	10
ARUNEE	10
ASTERA	10
ATA	10
ATANASKA	10
AUDRA	10
AUÐUR	10
AUGUSTINA	10
AURIKA	10
AUROURA	10
AVANI	10
AVIVA	10
AXELLE	10
AYAKO	10
AYLEEN	10
AYLIZ	10
AYSA	10
AZEB	10
AZZA	10
BAHRA	10
BANAFSHEH	10
BARBEL	10
BARBRA	10
BASEMA	10
BEE	10
BELINA	10
BERA	10
BERGITTE	10
BERTINA	10
BESIME	10
BETIINA	10
BETLEHEM	10
BHAWANA	10
BILAN	10
BILLA	10
BINH	10
BIRGITTHE	10
BIRKE	10
BJANKA	10
BLANCHE	10
BORBÁLA	10
BORYANA	10
BRIANNE	10
BRINNIE	10
BUPPHA	10
CALLA	10
CATALIA	10
CATALIYA	10
CECILLE	10
CEVAHIR	10
CHANNA	10
CHIMAN	10
CHONA	10
CHRESTA	10
CHRISTENCE	10
CHRYSOULA	10
CIANNA	10
CIANNE	10
ÇIGDEM	10
CIMMIE	10
CINNA	10
CINTHIA	10
CLAIR	10
CLARA-MARIE	10
CLARITA	10
CORALIE	10
CORINE	10
CORRIE	10
CRISTINA-ALEXANDRA	10
CRISTY	10
DA	10
DAKOTA	10
DALIN	10
DANAI	10
DAO	10
DASHA	10
DASURIJE	10
DEE	10
DEEBA	10
DELILAH	10
DENIA	10
DENISSE	10
DEVIN	10
DIEP	10
DIONNA	10
DIPIKA	10
DISHA	10
DIVNA	10
DJONNA	10
DORI	10
DORSA	10
DOVILÉ	10
DULCE	10
DZEJLA	10
DZEMILE	10
EDELGARD	10
EESHA	10
EFFAT	10
EGLÉ	10
ELEENA	10
ELENA-ALEXANDRA	10
ELENORE	10
ELÍSA	10
ELISAVET	10
ELISEBETH	10
ELPIDA	10
ELS	10
ELSE-MERETE	10
EMANUELLA	10
EMILLA	10
EMMA-EMILIE	10
EMMA-MARIA	10
ERIKKA	10
ERIKO	10
ERZSÉBET	10
ETHLY	10
EVELY	10
EYDÍS	10
EYRÚN	10
FAHMO	10
FAISO	10
FAOUZIA	10
FARIMA	10
FATHIEH	10
FAYZA	10
FEIFEI	10
FELUCA	10
FETIE	10
FIKRIJE	10
FILIS	10
FIROUZEH	10
FIZA	10
FJOLA	10
FJÓLA	10
FLOOR	10
FLURIJE	10
FOROUZAN	10
FRESIA	10
FRIEDEL	10
FRISHTA	10
GAËLLE	10
GE	10
GHADAH	10
GIESELA	10
GIFT	10
GILA	10
GUDBJØRG	10
GULL-BRITT	10
GUNNHILD	10
GUNNY	10
GUSTA	10
GÜLCIN	10
GÜLÜMSER	10
GYTTA	10
GYULTEN	10
GYÖNGYI	10
HABON	10
HAIYING	10
HAJERA	10
HANIYEH	10
HANNE-MERETE	10
HARUKA	10
HASMIK	10
HATIDZHE	10
HELYA	10
HIBAAQ	10
HIBAH	10
HILLA	10
HIMA	10
HIVA	10
IDA-LOUISE	10
IMOLA	10
INAYAT	10
INDI	10
INEKE	10
INGE-DORTHE	10
INGE-LENE	10
INGE-LISA	10
INGVILL	10
INMACULADA	10
IRAN	10
ISKRA	10
ISTAHIL	10
IULIA-MARIA	10
JACKELINE	10
JAHAN	10
JAROSLAVA	10
JAWAHIR	10
JÁZMIN	10
JENJIRA	10
JENSA	10
JENSIGNE	10
JESMIN	10
JESSE	10
JESUSA	10
JETHE	10
JIDAPA	10
JIRAWAN	10
JIRINA	10
JITKA	10
JOANITA	10
JOCELYNE	10
JOHNNIE	10
JOICE	10
JÓRUNN	10
JOSEPHIN	10
JOUDY	10
JOULIA	10
JOURI	10
JULIAN	10
JULIE-MARIE	10
JURGA	10
JUTA	10
JØRDIS	10
KADRIE	10
KADRIJE	10
KAFIYE	10
KAMRUN	10
KAREN-METTE	10
KAREN-VIBEKE	10
KARÍTAS	10
KARLA-SOFIE	10
KAROLIN	10
KARTHIKA	10
KATICA	10
KATTIA	10
KATTY	10
KAUTHER	10
KENIA	10
KETT	10
KHAOULA	10
KICKAN	10
KIIRSTEN	10
KIMMERNAQ	10
KIRSTIE	10
KISHA	10
KITA	10
KITH	10
KITTEN	10
KITTIYA	10
KRISTELLA	10
KRISTÝNA	10
LAINA	10
LANNA	10
LARSINE	10
LAURA-SOFIE	10
LAVINA	10
LAWIN	10
LELDE	10
LENDITA	10
LÉONIE	10
LEONTINA	10
LIDDI	10
LIIS	10
LILLIANA	10
LILLIANNA	10
LILY-ROSE	10
LINLIN	10
LINORA	10
LISE-LONE	10
LISHA	10
LITH	10
LIZETH	10
LIZIE	10
LOONA	10
LUIZE	10
LULLE	10
LUMEN	10
MADALINA-ELENA	10
MADDY	10
MADLIN	10
MAEDEH	10
MAHABAD	10
MAHRUKH	10
MAIMONA	10
MAISSA	10
MAJKE	10
MAKIA	10
MALEKA	10
MALIKKA	10
MALISA	10
MALVINA	10
MANEE	10
MARCELLE	10
MARIONA	10
MARIS	10
MARISHA	10
MARKHA	10
MARLYN	10
MARYEM	10
MASSA	10
MAYSOUN	10
MEDHA	10
MEDYA	10
MEE	10
MEHRIA	10
MEHRNOUSH	10
MELISE	10
MELITTA	10
MELIYA	10
MELIZA	10
MELKORKA	10
MEMOONA	10
MERON	10
MEYREM	10
MIABELL	10
MIA-MAYA	10
MICKALA	10
MIDYA	10
MILLE-MAI	10
MINDY	10
MINU	10
MIRACLE	10
MIRRA	10
MIRVETE	10
MISHAAL	10
MONG	10
MORENA	10
MORGANA	10
MUKADES	10
MÜJGAN	10
MYLENE	10
MYUNG	10
NAFIA	10
NAGLAA	10
NALIA	10
NANCI	10
NANNA-LOUISE	10
NAO	10
NASMA	10
NASSIMA	10
NAWROZ	10
NAYELI	10
NERMINE	10
NESLI	10
NEVIM	10
NEWROZ	10
NEZA	10
NICKITA	10
NIKITHA	10
NIKO	10
NILI	10
NINEL	10
NINNIE	10
NIRUTA	10
NIVIAQ	10
NNENNA	10
NONGYAO	10
NUNU	10
NYAH	10
NÜLÜFER	10
NYNKE	10
ORASA	10
ORNELA	10
OUAFA	10
OURANIA	10
OVA	10
OZGÜL	10
PANEERAQ	10
PANTEA	10
PARNUNA	10
PARUL	10
PARWEEN	10
PASA	10
PATCHARIN	10
PAVITHRA	10
PINA	10
PINELOPI	10
PORTIA	10
