Efternavne, 1. januar 2025
(kun navne med tre eller flere forekomster)

Navn	ANTAL
ATTO	13
AUE	13
AUHAGEN	13
AULAKH	13
AUNSHOLT	13
AUSTAD	13
AUSTER	13
AVERY	13
AVIRAM	13
AVNEGAARD	13
AXILGÅRD	13
AYACHI	13
AZAMY	13
BAADE-PEDERSEN	13
BAAGLAND	13
BACHA	13
BADDOUR	13
BADEN-JENSEN	13
BADIU	13
BAGDONAS	13
BAGERSKOV	13
BAJAJ	13
BAJALAN	13
BAJGORA	13
BAJQINCA	13
BAKIER	13
BAKKELUND	13
BAKØ	13
BALASUBRAMANIAN	13
BALDORF	13
BALE	13
BALLERMANN	13
BALSBORG	13
BAMMESKOV	13
BANDA	13
BANG-BERTHELSEN	13
BANGSBOSTRAND	13
BANZHAF	13
BARAKGI	13
BARANAUSKAS	13
BARANOV	13
BARAQJI	13
BARATI	13
BARDER	13
BARID	13
BARRAJ	13
BARRIENTOS	13
BARSTED	13
BARTHEL	13
BARZEL	13
BASHYAL	13
BASKJÆR	13
BASTEGAARD	13
BAYKAN	13
BAYLEY	13
BAYLON	13
BAY-PETERSEN	13
BECH-JESSEN	13
BECHSTRØM	13
BECKERS	13
BEDIAKO	13
BEDNARSKI	13
BEHBOODI	13
BEHNCKE	13
BEHSUDI	13
BEJTULAHI	13
BEKHØI	13
BEKIROVSKI	13
BELLAICHE	13
BELLOF	13
BELLOPOJA	13
BELTOV	13
BENJOVITZ	13
BENT	13
BERARDINO	13
BERDINO-OLSEN	13
BERGHAMAR	13
BERGHAUSEN	13
BERG-JENSEN	13
BERG-LARSEN	13
BERLE	13
BERTORE	13
BERZINS	13
BETA	13
BEURZE	13
BEUSCHEL	13
BIALKOWSKI	13
BICKHAM	13
BIELAWSKA	13
BIENIEK	13
BIERING-NIELSEN	13
BIJL	13
BILE	13
BILLEHØJ	13
BILOV	13
BILSGAARD	13
BIRCH-RASMUSSEN	13
BIRK-JENSEN	13
BIRKLING	13
BIRKWALD	13
BIRNBACHER	13
BISSENBAKKER	13
BITIC	13
BITTMANN	13
BJALDBY	13
BJARKMANN	13
BJELBÆK	13
BJERGBY	13
BJERHOF	13
BJERKÉN	13
BJERRESGAARD	13
BJÖRGVINSSON	13
BJØRKSKOV	13
BJØRKVAD	13
BJØRNEMOSE	13
BJØRNGREN	13
BJØRNSKOV-CHRISTENSEN	13
BLAAMEIER	13
BLADBJERG	13
BLAKSMARK	13
BLANDEBJERG	13
BLANKENBERG	13
BLAXEKJÆR	13
BLAY	13
BLEMMER	13
BLISBY	13
BLITZ	13
BLOKSGAARD-SAMUELSEN	13
BLOME	13
BLOMHOLT	13
BOAKYE	13
BOCHSEN	13
BOESVANG	13
BOGAVAC	13
BOHOLDT-PETERSEN	13
BOJANIC	13
BOJESCU	13
BOJESEN-KOEFOED	13
BOLAND	13
BOLIS	13
BOLLERUP-JENSEN	13
BOLM	13
BOLSMAND	13
BONDE-HANSEN	13
BONDING	13
BONELLI	13
BONIN	13
BOOTS	13
BORA	13
BORBELY	13
BORCH-MADSEN	13
BORGEN-NIELSEN	13
BORGI	13
BORIC	13
BORKE	13
BORKING	13
BORK-RASMUSSEN	13
BORNEFELT	13
BOSØ	13
BOUJEMAA	13
BOUSAMAKI	13
BOUTZAMAT	13
BOYE-MØLLER	13
BOYKO	13
BOZKUS	13
BOZTOPRAK	13
BRAGINSKI	13
BRAIMI	13
BRAMSGAARD	13
BRAMSKOV	13
BRANDT-CHRISTENSEN	13
BRANDT-KNUDSEN	13
BRASOVEANU	13
BREDEL	13
BREDSTEN	13
BREGNHARDT	13
BREGNHØI	13
BREGNSKOV	13
BREGNØ	13
BRENFELT	13
BRICHS	13
BRINGS	13
BRINK-PEDERSEN	13
BRITTAIN	13
BRORHOLM	13
BROSS	13
BROTHERTON	13
BROVSTING	13
BRRO	13
BRUHN-HANSEN	13
BRUNHEDE	13
BRUUSE	13
BRYDE-NIELSEN	13
BRYNJOLF	13
BRÜSSOW	13
BRÄNNÄNG	13
BRØNBO	13
BRØNNICHE	13
BRØNSHOLT	13
BUCHGREITZ	13
BUCKLE	13
BUDAK	13
BUDSTED	13
BUERHOLT	13
BUHLMANN	13
BUJOREANU	13
BULIC	13
BUNGUM	13
BUREN	13
BURKØ	13
BURLA	13
BUSK-JEPSEN	13
BUT	13
BUTNARICA	13
BUTTON	13
BUUS-ANDERSEN	13
BÜYÜKKAHVECI	13
BÆRENSEN	13
BØGEKVIST	13
BØGELUND-HANSEN	13
BØGESØ	13
BØGETOFT	13
BØJLE	13
BØNNING	13
BÖRNER	13
BØRVE-JØRGENSEN	13
BØWES	13
CALDERON	13
CANNING	13
CANZLER	13
CARGNELLI	13
CARLSKOV	13
CARMÉS	13
CASMOSE	13
CASTELLANO	13
CASTLE	13
CATTON	13
CERI	13
CERKEZ	13
CERNIAUSKAS	13
CEYHAN	13
CHAAMI	13
CHADHAR	13
CHAHABAT	13
CHALLET	13
CHANDRASEKARAN	13
CHARAF	13
CHATURVEDI	13
CHAUSHEV	13
CHAUSHEVA	13
CHAVEZ	13
CHEHAB	13
CHELLIAH	13
CHERGUI	13
CHERRY	13
CHONOVITSCH	13
CHRISTMAS	13
CHRUSZCZYK	13
CHUB	13
CICI	13
CIGNITTI	13
CIOABLA	13
CITIRAK	13
CLAUDINGER	13
CLAY	13
CLEVE	13
CLIFF	13
CLOP	13
COKIC	13
COLESNIC	13
COLLETT	13
CONNELL	13
COORDT	13
CORNELIUS-KNUDSEN	13
CORNELL	13
CORNILS	13
COSTE	13
CRAFT	13
CRAVACH	13
CRONVAL	13
CROWN	13
CUCOS	13
CUENCA	13
CUMBERLAND	13
CUMMEROU	13
CUPELLO	13
CWARZKO	13
DAANOUNE	13
DAHLBÆK	13
DAHLDORPH	13
DAHNKE	13
DAL CORTIVO	13
DALGIN	13
DALIPOVIC	13
DALSAA	13
DALSBORG	13
DALSBY	13
DALSGAARD-ANDERSEN	13
DALVIG	13
DAMARJI	13
DAMEN	13
DAMGAARD-HANSEN	13
DAMKIÆR	13
DAMPE	13
DANEHOLM	13
DANIELEWICZ	13
DANÍELSDÓTTIR	13
DARRELL	13
DARWEESH	13
DASBAS	13
DASGUPTA	13
DASSEVILLE	13
DAUDING	13
DAUGAARD-JENSEN	13
DAUREHØJ	13
DAUSGAARD	13
DAVODI	13
DAWUD	13
DE AZEVEDO	13
DE KLERK	13
DE MARTINO	13
DECARA	13
DEGN-CHRISTENSEN	13
DEINEKA	13
DEKIC	13
DEL ROSARIO	13
DEMANDT	13
DEMATTE LEMES	13
DEMCHUK	13
DEMIROK	13
DENMAN	13
DENTOV	13
DEOL	13
DERGIC	13
DERKSEN	13
DERUGINSKY	13
D'ESTE	13
DI BIASO	13
DICHMAN	13
DIDYK	13
DIENER	13
DILSIZ	13
DISSANAYAKE	13
DIXNER	13
DIZMIR	13
DJURICANIN	13
DJURSGÅRD	13
DOLOVAC	13
DORN	13
DREEHSEN	13
DREIST	13
DREJDAL	13
DREMARK	13
DRENSBORG	13
DRENT	13
DRLJEVIC	13
DRONNINGGAARD	13
DROUIN	13
DRUSEBJERG	13
DRÄGER	13
DU PRIE	13
DUMAS	13
DUNDORF	13
DUNNING	13
DURADBEGOVIC	13
DURIS	13
DURU	13
DUTKA	13
DUUS-JØRGENSEN	13
DYAB	13
DYNGBO	13
DYRN	13
DZHESUR	13
DZINDO	13
DÖÖR	13
EBERLE	13
EBERTH	13
EDLEV	13
EENHOLT	13
EGEHOVED	13
EGELBORG	13
EGHOLT	13
EGMONT-PETERSEN	13
EGSTRØM	13
EHBRECHT	13
EHTESHAM	13
EICH	13
EICHMÜLLER	13
EIMING	13
EIRDORF	13
EIRÍKSSON	13
EISBO	13
EISELE	13
EISFELDT	13
EJRUP	13
EJSTED	13
EJUPOVIC	13
EKIERT	13
EL ABD	13
EL ALLALI	13
EL AMRI	13
EL DAOUD	13
EL FALAKI	13
EL MOKHTARI	13
EL SAADI	13
EL SADEK	13
EL SAFTY	13
ELANDER	13
ELARJA	13
EL-ASSI	13
EL-ATTAR	13
EL-BATRAN	13
ELBOROUGH	13
EL-BOUAZZAOUI	13
EL-GALALY	13
EL-GHOUL	13
ELGÅRD	13
ELHEDE	13
EL-HINDI	13
EL-JERBI	13
EL-LOUANZARI	13
EL-MASRI EL-NAJJAR	13
ELMENHOFF	13
ELMKÆR	13
EL-NIS	13
ELOFSSON	13
ELSHAVE	13
ELTOUKI	13
ELTTØR	13
ELTVEDT	13
ELVERTORP	13
EL-ZAHER	13
EMAMI	13
EMME	13
EMMERING	13
EMON	13
ENGBERG-PEDERSEN	13
ENGEL-ANDREASEN	13
ENGELRUD	13
ENGVEJ	13
ENKE	13
ENNEMARK	13
ENVOLDSEN	13
ERBEN	13
ERFANI	13
ERHARDI	13
ERIKNAUER	13
ERIKSLEV	13
ERKMANN	13
ERKUT	13
ERNSTPRIIS	13
ERSLEV	13
ERTHMANN	13
ERVING	13
ESKLUND	13
ESMAILZADEH	13
ESPHOLM	13
ESTØ	13
EVANDER	13
EYSTURTÚN	13
EZAT	13
FABIAN-JESSING	13
FACK	13
FAGERLI	13
FAHED	13
FAHRNER	13
FAHS	13
FAILY	13
FALKENHAM	13
FALKENLUND	13
FALKENLØVE	13
FALSTRØM	13
FARA	13
FARDAN	13
FARMER	13
FARØ	13
FAVRHOLDT	13
FEER	13
FEIDENHANS'L	13
FEILI	13
FEIM	13
FELDINGBJERG	13
FELTENDAL	13
FEMØ	13
FENDI	13
FERIZI	13
FERRÉ	13
FERSKOV	13
FESNER	13
FETISOV	13
FEYERHOLM	13
FEYZULA	13
FILIUK	13
FINGER	13
FINNSSON	13
FIRINCI	13
FISCHER-JØRGENSEN	13
FJELDBO	13
FJELDGREN	13
FJELSTER	13
FJORDER	13
FLAARIS	13
FLADER	13
FLADKJÆR	13
FLEBORG	13
FLINCH	13
FLORA	13
FLORENTIN	13
FLORIKIC	13
FOLDGAST	13
FOLKMAN	13
FONNESBO	13
FONTAINE	13
FORSS	13
FOSVIG	13
FOTOPOULOS	13
FOULANE	13
FRANZPÖTTER	13
FRENNING	13
FRERICHS	13
FRIKKE-SCHMIDT	13
FROSBERG	13
FROST-OLSEN	13
FRYMAN	13
FRÆMOHS	13
FRØTORP	13
FUGLHOLT	13
FUNDA	13
FØNSLER	13
FØRSLEV	13
GAARDLAND	13
GADEBIRK	13
GADTOFT	13
GAILLARD	13
GALBIATI	13
GALILI	13
GALMAR	13
GALTT	13
GANSHORN	13
GARBEN	13
GARFIELD	13
GARM	13
GARMARK	13
GARRIDO	13
GARVOLD	13
GASKA	13
GASSAMA	13
GAULSHØJ	13
GAVIN	13
GAVRILOVA	13
GAWEL	13
GEBREAB	13
GEEDI	13
GEERTINGER	13
GEJLSBJERG	13
GENTILE	13
GEORGIADIS	13
GERCKENS	13
GERFORT	13
GERLIF	13
GERRILD	13
GERVAL	13
GERVED	13
GHAFFARI	13
GHANTOUS	13
GHEBREYESUS	13
GHIASI	13
GIBBS	13
GIESEL	13
GILLBERG	13
GILLETT	13
GILSAA	13
GINGER-MORTENSEN	13
GIROTTI	13
GISLESEN	13
GISLI	13
GIURGIU	13
GJANDRUP	13
GJELFORT	13
GJERDE	13
GJERRIS	13
GLAAS	13
GLARMBÆK	13
GLATZ	13
GLENSDORFF	13
GLENT-MADSEN	13
GLICK	13
GLITFELDT	13
GLODEK	13
GLOGGENGIESSER	13
GLUMSSON	13
GLYNGFELDT	13
GLÄSER	13
GNANAPRAGASAM	13
GOERKE	13
GOH	13
GORE	13
GORGIN	13
GORNIAK	13
GÓRSKI	13
GOSLAR	13
GOSLING	13
GOTTSCHALCK-HANSEN	13
GRAABECK	13
GRAABERG	13
GRAASTEN	13
GRAFSTRÖM	13
GRAINGER	13
GRAMADA	13
GRAMVAD	13
GRANGER	13
GRANLIEN	13
GRASBERGER	13
GRASSOV	13
GRAUTING	13
GRECCA	13
GREENBERG	13
GREGER	13
GREGERS-HØEGH	13
GRELK	13
GREN-HANSEN	13
GRENING	13
GRESELL	13
GREVINGE	13
GRIBBY	13
GRIESE	13
GRIFFEL	13
GRIGGS	13
GRINBERG	13
GRODZKA	13
GRODZKI	13
GROHT	13
GRONY	13
GROSSER	13
GROTH-RASMUSSEN	13
GROTTO	13
GROZDANIC	13
GRUBY	13
GRUMME	13
GRUNDY	13
GRZYMALA-LUBANSKI	13
GRÆNSE	13
GRØNGÅRD	13
GRØNNEHØJ	13
GRÖNVALL	13
GUERREIRO	13
GUEVARRA	13
GUGOLKA	13
GUICHARD	13
GUILBERT	13
GUINOT	13
GULDAGGER	13
GULDSTRAND	13
GULHOLM-HANSEN	13
GUNASEKARAN	13
GUNDSØ	13
GUNN	13
GUNNLAUGSDÓTTIR	13
GUNRIS	13
GUSHANI	13
GUTMANN	13
GYE	13
GYLDENSØE	13
GÜLERYÜZ	13
GYMOESE	13
GYNILD	13
GYORI	13
GÜVENC	13
GÖRTZ	13
GØTTSKE	13
GÅRDBO	13
HAARMARK	13
HAARSLEV	13
HADIDI	13
HADJI	13
HADZIALIC	13
HADZIOSMANOVIC	13
HAGENOW	13
HAGENSBY	13
HAGEN-SØRENSEN	13
HAGGER	13
HAGHIGHI	13
HAGSHOLM	13
HAISLER	13
HAJ ABDO	13
HAJDUKIEWICZ	13
HAJE	13
HALBECH	13
HALGREN	13
HALLADIN	13
HALOUM	13
HAMMARGREN	13
HAMMERGART	13
HAMMOUTI	13
HAMPEL	13
HAMPTON	13
HAMULIC	13
HANDELAND	13
HANDESTEN	13
HANOUN	13
HANSEN-ZEDERKOF	13
HARCOURT	13
HARDE	13
HARMARK	13
HARRETCHE	13
HARRITSLEV	13
HARTOGSOHN	13
HARTVITH	13
HARUTYUNYAN	13
HASICIC	13
HASIUK	13
HASLAM	13
HASLUND-THOMSEN	13
HASSAN ALI	13
HATORP	13
HAUBERG-LUND	13
HAUFER	13
HAUT	13
HAVSTRUP	13
HAWAS	13
HAZEN	13
HECK	13
HEDAHL	13
HEDEBROE	13
HEDELIN	13
HEERULFF	13
HEGNHØJ	13
HEHLERT	13
HEIDEBO	13
HEIDENSLEBEN	13
HEIDUM	13
HEINDAHL	13
HEINETH	13
HEINONEN	13
HEIRING	13
HEJGENDORF	13
HEJLSBORG	13
HEJLSØ	13
HELKJÆR	13
HELLBORN	13
HELMAR	13
HELS	13
HELVIND	13
HEMP	13
HENKER	13
HENNEKE	13
HENNIE	13
HERDEL	13
HERLØV-NIELSEN	13
HERNGAARD	13
HERSBY	13
HERVÉ	13
HESLOU	13
HESSELAA	13
HESSELHØJ	13
HESSELVANG	13
HEYN-JOHNSEN	13
HILLMAN	13
HINDAWI	13
HINKBØL	13
HINTON	13
HIPPE	13
HITZINGER	13
HJELM-HANSEN	13
HJERMING	13
HJORTH-MORITZSEN	13
HJØRLAND	13
HLA	13
HNATIUK	13
HOFBRANDT	13
HOFF-NIELSEN	13
HOLAND	13
HOLLANDER	13
HOLLINGDAL	13
HOLMKJÆR	13
HOMOKI	13
HONTAR	13
HORBACH	13
HORSEBØG	13
HORSØE	13
HOSEASSEN	13
HOSSAN	13
HOSTA	13
HOUENGAARD	13
HOUNOU	13
HRABAR	13
HUDA	13
HUK	13
HULSBÆK	13
HULTEN	13
HUMPHREYS	13
HUNECK	13
HUNSDAHL	13
HUNTLEY	13
HURWITZ	13
HUSAK	13
HVEDHAVEN	13
HVEGHOLM	13
HVORUP	13
HYLDEBORG	13
HYLLESTAD	13
HYNNEKE	13
HÄNNINEN	13
HØFDE	13
HØGAGARD	13
HØGH-NIELSEN	13
HØGSTAD	13
HØJMANN	13
HØJVÆLDE	13
HØRMAN	13
HØSTERGAARD	13
HØYLAND	13
HÅKONSON	13
HÅRBØL	13
IBDAL	13
IBISH	13
IBROVIC	13
IERMIIN	13
IGILD	13
ILASCU	13
IMISHTI	13
INGABIRE	13
IRIMESCU	13
IRMOV	13
IRRING	13
ISLANDI	13
ISRAEL	13
ISRAELSON	13
IVENS DE CARVALHO	13
JAAKS	13
JABARKHEIL	13
JAENSCH	13
JAGNE	13
JAH	13
JAKUBOWICZ	13
JALBA	13
JAMAC	13
JANELL	13
JANKO	13
JANSBY	13
JANSONS	13
JARDRUP	13
JARMANN	13
JARRAR	13
JASINSKA	13
JASKOV	13
JASOVIC	13
JASSIM	13
JASTRAM	13
JAVAHERI	13
JAWAMIR	13
JELEWI	13
JELGREN	13
JELINEK	13
JELSBORG	13
JELVARD	13
JENDE	13
JENSEN-BACH	13
JENSEN-SMIDT	13
JENTOFT	13
JERING	13
JEXEN	13
JEYAPALAN	13
JIMOH	13
JOCHIMS	13
JOMEH	13
JONASKOVIC	13
JONSBAK	13
JONSBO	13
JORDENING	13
JORNA	13
JOURDAN	13
JOVANOV	13
JRADI	13
JUELSBJERG	13
JUHÁSZ	13
JUHL-JENSEN	13
JUHLS	13
JUNCKERFELT	13
JUNDIYEH	13
JUNGEMANN	13
JUNGERSTED	13
JUNGGAARD	13
JUNGSHOVED	13
JUNGSLED	13
JUNGVIG	13
JUUL-DAM	13
JÄRVINEN	13
JØLST	13
JØRNING	13
KABEYA	13
KABILJAGIC	13
KACHMAR	13
KADARIYA	13
KADI	13
KADIJEVIC	13
KAHLENBERG	13
KAHRAMANCA	13
KAK	13
KAKOL	13
KALANTARI	13
KALFNER	13
KALHAUGE	13
KALMBERG	13
KALNINA	13
KALNÆS	13
KALSBEEK	13
KALVÅG	13
KAMPMARK	13
KANBAR	13
KANNEH	13
KANNIK	13
KANYAMANZA	13
KAPALA	13
KAPPEN	13
KARAAGAC	13
KARAKAS	13
KARANBACH	13
KÁRASON	13
KARKLINAT	13
KARLBY	13
KAROFF	13
KARPOWICZ	13
KARZON	13
KASHI	13
KASIC	13
KASSIR	13
KASTENSAND	13
KASTLING	13
KASZKOWIAK	13
KATAMATO	13
KATHIRAVELU	13
KATZENELSON	13
KAVOUSI	13
KAWAMURA	13
KAYAHAN	13
KEIMLING	13
KEINCKE	13
KEITE	13
KEKIC	13
KELBÆK	13
KELD	13
KELLEHER	13
KELTING	13
KENTVED	13
KEOGH	13
KERTAN	13
KESMEZ	13
KETTEL	13
KHALIQI	13
KHARBOUCH	13
KHATEEB	13
KHATIR	13
KHATTAR	13
KHEZR	13
KHORRAMI	13
KHOURSHID	13
KHUDAIR	13
KICKBUSCH	13
KIDING	13
KIELLAND-BRANDT	13
KIER-HANSEN	13
KIEU	13
KIIASHKO	13
KILANI	13
KILBAK	13
KILDEBRO	13
KILDESGAARD	13
KILLENDAHL	13
KILPINEN	13
KINDT-LARSEN	13
KINIK	13
KIRCA	13
KIRCHHECKER	13
KIRITHARAN	13
KIRKHOLT	13
KIRSEBOM	13
KIRSTEJN	13
KISKU	13
KISSI	13
KIT	13
KJELDSTED	13
KJELLINGBRO	13
KJOB	13
KJÆRSFELDT	13
KJÆRVED	13
KLAUSMAN	13
KLAVER	13
KLEBÆK	13
KLINTRUP-JENSEN	13
KLITTENBERG	13
KLIVING	13
KNUTZON	13
KOBJEVSKY	13
KOCIC	13
KOCK-HANSEN	13
KOCK-JENSEN	13
KOENIG	13
KOKA	13
KOLMERS	13
KONGSAGER	13
KONGSHAVE	13
KONGSMAR	13
KONOW	13
KONOY	13
KOORS	13
KORFITS	13
KORNBO	13
KORNFELT	13
KORSAA	13
KORSBO	13
KORSDAL	13
KORSTOFT	13
KORSVIG	13
KOTEVSKI	13
KRAG-MØLLER	13
KRAGSFELDT	13
KRAGSNÆS	13
KRAHMER	13
KRASIUK	13
KRASTEV	13
KRASTEVA	13
KRAUCH	13
KRAUZE	13
KRESS	13
KRESTENSEN	13
KRETZCHEMER	13
KRISHNA	13
KRISHNAKUMAR	13
KROG-ANDERSEN	13
KROGH-CHRISTENSEN	13
KROGH-RASMUSSEN	13
KROMOSE	13
KRONBLAD	13
KRONBØL	13
KROSSÁ	13
KRUMBÆK	13
KRUMMES	13
KRYGIER	13
KRYSZTOFIAK	13
KUDAHL-LAURSEN	13
KUGELBERG	13
KUHLMAN	13
KUKKONEN	13
KULAKSIZ	13
KUQI	13
KURBNESHI	13
KURTESHI	13
KURUDAG	13
KUSIER	13
KWASNIAK	13
KWATENG	13
KYHLENSØ	13
KÜNNAPUU	13
KYRIAKIDIS	13
KYRVAL	13
KYRYLENKO	13
KYSTOL	13
KØFER	13
KØLGAARD	13
KØYCÜ	13
LA COSTE	13
LACZKO	13
LAGERBERG	13
LAGERSTORF	13
LAGMOUCHI	13
LAJEVARDI	13
LAMPRECHT	13
LANGELO	13
LAO	13
LAPHOLM	13
LAPRATH	13
LARTING	13
LAUENBLAD	13
LAURÉN	13
LAURIE	13
LAVIN	13
LAZOVIC	13
LEFFLER	13
LEFTER	13
LEGANGER	13
LEIHARDT	13
LEINER	13
LEININGER	13
LEIST	13
LELEUR	13
LELLING	13
LEMHØFER	13
LENDO	13
LENIUS	13
LEONELLI	13
LEONG	13
LEONTHIN	13
LEPINE	13
LERDAM	13
LERDORF	13
LETH-JESSEN	13
LETH-PETERSEN	13
LEVCHUK	13
LEVINE	13
LEWIN	13
LIBERSKI	13
LIBONATI	13
LIÐ	13
LIEBERG	13
LIEBERMANN	13
LIEBING	13
LILLEÅS	13
LINDAA	13
LINDEHAMMER	13
LINDKILDE	13
LINDVALL	13
LINKIS	13
LINNEBALLE	13
LINO	13
LIXANDRU	13
LJÓSHEIM	13
LJUCA	13
LJUNGBERG-JENSEN	13
LOBAN	13
LOCKDAHL	13
LOEWENTHAL	13
LOFFREDO	13
LOGHIN	13
LOLLI	13
LORICH	13
LOSSIN	13
LOWIES	13
LUKASZEWSKI	13
LUKMAN	13
LUKOWSKI	13
LUNDAA	13
LUND-CHRISTENSEN	13
LUNDEMOSE	13
LUNDFELT	13
LUNDIUS	13
LUNDSGÅRD	13
LUSHAJ	13
LUTZKE	13
LYDICKSEN	13
LÜHNING	13
LYKKEHØJ	13
LYKKESTRØM	13
LYKSGAARD	13
LYKSTED	13
LYNGSBERG	13
LYNGSGAARD	13
LYNN	13
LYSTRØM	13
LÜTZHÖFT	13
LÆRKEGÅRD	13
LØFF	13
LØKEN	13
LÖNNEKER	13
LØREN	13
LØVENSTEIN	13
LØVIND	13
LØVLAND	13
MAABERG	13
MAABO	13
MAACHI	13
MAAK	13
MAALE	13
MAALØE-JØRGENSEN	13
MAAWAD	13
MACGREGOR	13
MACHENHAUER	13
MACKINTOSH	13
MADEN	13
MAGLEKÆR	13
MAHARAJ	13
MAHBOUB	13
MAHESHWARI	13
MAHNU	13
MAIBOE	13
MAIBOHM	13
MAIR	13
MAJGREN	13
MAJVANG	13
MAKELA	13
MAKOVETSKA	13
MALCHO	13
MALESHYN	13
MALTARP	13
MAMBURAY	13
MANAGER	13
MANG	13
MANIRAKIZA	13
MANSIG	13
MANTEL	13
MANØE	13
MARAIS	13
MARC	13
MARCHETTI	13
MARCHI	13
MARCZAK	13
MARDAN	13
MARDARI	13
MARKEDAL	13
MARKHOLT	13
MARKOU	13
MARRA	13
MARROGI	13
MARTINETZ	13
MARTIRI	13
MARUF	13
MASAAD	13
MASKOV	13
MASSALKHI	13
MATIKAINEN	13
MATIN	13
MATTA	13
MATTHÉ	13
MATUSZAK	13
MATUSZEWSKA	13
MAUNSBACH	13
MAXSØ	13
MAYAR	13
MC KENZIE	13
MC PHERSON	13
MCDOUGALL	13
MCKINLEY	13
MCKINNEY	13
MCPHERSON	13
MEASHO	13
MECOVSKI	13
MEDVID	13
MEERSOHN	13
MEERSON	13
MEHBOOB	13
MEHMEDI	13
MEHMET	13
MEHRABI	13
MEHRALI	13
MEIERHANS	13
MELLON	13
MELTINIS	13
MENGSTEAB	13
MERCURI	13
MEREUTA	13
MERSELI	13
MERTNER	13
MERXHA	13
MESSERI	13
MESZAROS	13
METZLER	13
METZON	13
MEULENGRATH	13
MEYER-ANDERSEN	13
MEYER-LASSEN	13
MEYER-ZEUTHEN	13
MIARA	13
MICHAILIDIS	13
MIEDEMA	13
MIELEWCZYK	13
MIESKIEWICZ	13
MIHAESCU	13
MIHALJ	13
MIKLAGARD	13
MIKUS	13
MILÁN	13
MILANOV	13
MILBRAT	13
MILEVSKA	13
MILOJEVIC	13
MILOVANOVIC	13
MILTHER	13
MILWORD	13
MINESCU	13
MIRSAL	13
MISPEL	13
MISZEWSKI	13
MITITELU	13
MITROFANOV	13
MITTELSTRASS	13
MIU	13
MIZAN	13
MOCEK	13
MOHABBAT	13
MOHAMED IBRAHIM	13
MOHAMED-RAHIM	13
MOHAMMEDI	13
MOLDOVANU	13
MOLLEL	13
MOLLWITZ	13
MOLLYHUS	13
MONGGAARD	13
MOONEY	13
MORODER	13
MORTENSSON	13
MOSTGAARD	13
MOSTRØM	13
MOURET	13
MOYA	13
MUHIDIN	13
MUNCH-FALS	13
MUSBEH	13
MUSIL	13
MUSS	13
MUTEBI	13
MUTHULINGAM	13
MÜHLBRAND	13
MYKHAILIUK	13
MYSCHETZKY	13
MYTTING	13
MØHNCKE	13
MØLGAARD-ANDERSEN	13
MØLLERMARK	13
NABO	13
NAERBOUT	13
NAEVE	13
NAGOTT	13
NAHAS	13
NAHEED	13
NAJID	13
NALLIAH	13
NANDFRED	13
NANFELDT	13
NANTHAKUMAR	13
NARVESTAD	13
NASIF	13
NATOUR	13
NAZZAL	13
NEBSBJERG	13
NECULAES	13
NEHM-HANSEN	13
NEIMERS	13
NELMARK	13
NESBITT	13
NEUMANN-PEDERSEN	13
NGUYÉN	13
NIAZ	13
NIELEBOCK	13
NIESE	13
NIKIFOROVA	13
NIKQI	13
NIVARO	13
NJUGUNA	13
NOGEL	13
NONFJALL	13
NÓNFJALL	13
NORDHEJM	13
NORDLUNDE	13
NORDSBY	13
NORESTANI	13
NORHEIM	13
NORKUS	13
NORRID	13
NORRIE	13
NORSPANG	13
NORSTED	13
NOTLEV	13
NOTLEVSEN	13
NOUSIAINEN	13
NOVIK	13
NOYÉ	13
NUHIC	13
NUMANOVIC	13
NYQUIST	13
NÆSLEV	13
NØKLEBY	13
NØRDUM	13
NØRGAARD-ANDERSEN	13
NØRHAMMER	13
NØRLYNG	13
OBI	13
OBRADOVAC	13
O'CARROLL	13
OCHSENDORF	13
ODEN	13
ODGAARD-JENSEN	13
O'DONOGHUE	13
ODUNCU	13
O'DWYER	13
OFFERLIN	13
OFVERLIND	13
OHLAND-ANDERSEN	13
OHLHOFF	13
OJALA	13
OKDAHL	13
OKKING	13
OKONKWO	13
OKSTRØM	13
OKYERE	13
OLAS	13
OLINGER	13
OMEL	13
ONISHCHENKO	13
OPDAL	13
OPPENHEJM	13
ORDON	13
OSAULENKO	13
OSCHLAK	13
OSTERKRÜGER	13
OTA	13
OUERGHEMI	13
OUYANG	13
OWE	13
OXAGER	13
OZOLINS	13
PAASCHE	13
PABIAN	13
PACHON	13
PACKROFF	13
PADFIELD	13
PAHIZ	13
PAHLE	13
PALFI	13
PALIS	13
PALUSZEWSKI	13
PANFIL	13
PANKCHIK	13
PARAMANATHAN	13
PARKEL	13
PARLING	13
PARM	13
PARS	13
PARSHOLT	13
PARSLOV	13
PASAJLIC	13
PASCUAL	13
PATTON	13
PAVIC	13
PAWELEC	13
PEI	13
PEJIC	13
PEKDEMIR	13
PELTOLA	13
PELZER	13
PERNER	13
PETERSEN-PAASKE	13
PETROSIUTE	13
PETROVS	13
PHILOSOF	13
PHYSANT	13
PICKART	13
PIERSON	13
PILELY	13
PILEMARK	13
PILEVOLD	13
PINI	13
PINKOWSKI	13
PISZCZEK	13
PLACING	13
PLANNTHIEN	13
PLASSMANN	13
PLINTIC	13
PLOUGMAN	13
POLLARD	13
POLONIUS	13
POLTAVETS	13
POPEK	13
POPPERUD	13
PORCIC	13
PORSILD	13
PORSMAN	13
PORTING	13
POSTOLACHI	13
