Fornavne til mænd, 1. januar 2025
(kun navne med tre eller flere forekomster)

Navn	ANTAL
TURHAN	8
TYCHO	8
TYKHON	8
TYMOFIY	8
UJWAL	8
ÚLFUR	8
UMRAN	8
VAHIT	8
VALBON	8
VALERIAN	8
VALIAS	8
VASILE-CRISTIAN	8
VASILI	8
VASILIJS	8
VASKO	8
VEBJØRN	8
VEGAR	8
VENELIN	8
VENIAMIN	8
VEYIS	8
VIGAN	8
VIKRANT	8
VILDE	8
VINSTON	8
VLADO	8
VOLODIMIR	8
VUKASIN	8
WELDU	8
WIEBE	8
WILLAZ	8
WILLOW	8
WIN	8
XAVER	8
XHEVAT	8
XI	8
XIAN	8
XIAOYU	8
YAASIIN	8
YANAL	8
YAZID	8
YILDIRAY	8
YONATHAN	8
YOURI	8
YOUSSIF	8
YUN	8
YUSOF	8
YUSUKE	8
YUVAL	8
YUZDZHAN	8
YVAN	8
YVON	8
ZAHIN	8
ZAHOOR	8
ZEID	8
ZEMIR	8
ZHAO	8
ZHIHAO	8
ZHIWEI	8
ZIHENG	8
ZIN	8
ZURAB	8
ABAN	7
ABANOUB	7
ABAZ	7
ABBASALI	7
ABDESSELAM	7
ABDIHAKIN	7
ABDIKAFI	7
ABDOLRAHMAN	7
ABDÜLKADIR	7
ADA	7
ADAL	7
ADHRIT	7
ADRIAN-ALEXANDRU	7
ADRIAN-BOGDAN	7
ADRIAN-CONSTANTIN	7
ADRIAN-GABRIEL	7
ADRIAN-MARIAN	7
ADRIAN-VASILE	7
ADRIJUS	7
ADSER	7
AINIS	7
AIS	7
AJAYA	7
AKA	7
AKID	7
AKILAN	7
ALAAEDDIN	7
ALES	7
ALEXANDRU-GEORGIAN	7
ALEXANDRU-VASILE	7
ALFONS	7
ALFONSAS	7
ALHASAN	7
ALIKHAN	7
ALLY	7
ALMANTAS	7
ALOYSIUS	7
ALVI	7
AMAURY	7
AMGAD	7
AMINULLAH	7
ANAR	7
ANDON	7
ANDREI-NICOLAE	7
ANDREI-RAZVAN	7
ANDREI-VLAD	7
ANDREWS	7
ANEEQ	7
ANER	7
ANFINN	7
ANG	7
ÁNGEL	7
ANGOSOM	7
ANGUT	7
ANUBHAV	7
ANUJAN	7
AQQALOORAQ	7
AQQALUNNGUAQ	7
ARAV	7
AREZ	7
ARIANIT	7
ARIYA	7
ARKALO	7
ARSHAM	7
ARUL	7
ARVI	7
ARVO	7
ASH	7
ASHIK	7
ASHIM	7
ASHIQ	7
ASHUR	7
ASKIN	7
ASSO	7
ATIQULLAH	7
AUGUST-EMIL	7
AURELIUS	7
AYE	7
AYKAN	7
AZAR	7
AZUR	7
BAHRUDIN	7
BAHZAD	7
BAKARY	7
BALACHANDRAN	7
BALTASAR	7
BALWINDER	7
BANE	7
BAQER	7
BARZANI	7
BASHEER	7
BAY	7
BECHIR	7
BENI	7
BENJAMIIN	7
BENNETH	7
BENNETT	7
BERTALAN	7
BHAVESH	7
BILIND	7
BINYAM	7
BIRAJ	7
BJARTE	7
BJØRN-ERIK	7
BJØRNO	7
BLAS	7
BLESSING	7
BOGDAN-GEORGE	7
BONDE	7
BORGAR	7
BORO	7
BOUDEWIJN	7
BOZO	7
BRESTIR	7
BRION	7
BROOKLYN	7
BRYNJOLF	7
CANH	7
CARL-ANTON	7
CARL-OVE	7
CATALIN-ANDREI	7
CATALIN-FLORIN	7
CHAUDHARY	7
CHAUDRY	7
CHICO	7
CHIEN	7
CHINO	7
CHITRA	7
CHOUDHRY	7
CIARÁN	7
CLAUDIU-CONSTANTIN	7
CLAUS-PETER	7
CLYDE	7
COBY	7
CODRIN	7
COEN	7
CONSTANTIN-BOGDAN	7
CONSTANTIN-CIPRIAN	7
CONSTANTIN-CRISTIAN	7
CONSTANTINOS	7
CORRADO	7
COSIMO	7
CUBA	7
CUMALI	7
DAANISH	7
DAGNIS	7
DAKSH	7
DALMAR	7
DALSHAD	7
DAMHAT	7
DAMIÁN	7
DAMYAN	7
DANIEL-IONUT	7
DANJEL	7
DANNIEL	7
DAO	7
DARIUS-ANDREI	7
DARRAGH	7
DARSHAN	7
DARWICH	7
DASMIR	7
DAVEY	7
DAVIÐ	7
DAVID-STEFAN	7
DAVIT	7
DAVUR	7
DENG	7
DENIS-ANDREI	7
DENIS-GABRIEL	7
DESIRE	7
DEVAN	7
DIB	7
DICH	7
DIEU	7
DIJAR	7
DIPEN	7
DIWASH	7
DJÓNI	7
DOMAGOJ	7
DOMINGO	7
DONAT	7
DONÁT	7
DRAGOS-MIHAI	7
DRAGUTIN	7
DREW	7
DUKE	7
DZEVDET	7
DZHEYLYAN	7
EDEM	7
EDMON	7
EDUARD-ANDREI	7
EDUARDAS	7
EDUARD-STEFAN	7
EEMIL	7
EFECAN	7
EFTHYMIOS	7
EHLERT	7
ELGAARD	7
ELME	7
EMANUIL	7
ÉMILE	7
EMIRCAN	7
ENDA	7
ERDOAN	7
ERDUAN	7
ERIS	7
ERKIN	7
ERLENDUR	7
ESAY	7
ESAYAS	7
ESMAEL	7
EVANAS	7
EYDFINN	7
EYÞÓR	7
EYYUP	7
EZAN	7
EZAT	7
EZIO	7
FADILJ	7
FANAR	7
FARROKH	7
FARZAM	7
FAUSTAS	7
FAWSI	7
FAYES	7
FEDA	7
FEREIDOUN	7
FEREYDOUN	7
FERGAL	7
FERIDUN	7
FERRAN	7
FEYSAL	7
FIETE	7
FIONN	7
FJODOR	7
FLÓKI	7
FLORIN-ALEXANDRU	7
FLORIN-ANDREI	7
FLORIN-CATALIN	7
FLORIN-CRISTIAN	7
FLORIN-DANIEL	7
FRAN	7
FRÍÐI	7
FRIDLEV	7
FURAT	7
GAITH	7
GAIUS	7
GALIN	7
GARTH	7
GASTÓN	7
GEORGE-MARIAN	7
GEORGY	7
GERBEN	7
GHAFAR	7
GHAFFAR	7
GHEORGHE-CRISTIAN	7
GHEORGHE-DANIEL	7
GHISLAIN	7
GIJS	7
GILLI	7
GLEBS	7
GOCE	7
GORKA	7
GOVIND	7
GRANTAS	7
GRÉGORY	7
GUNTER	7
GUNTIS	7
GUSTAV-EMIL	7
GUUS	7
HACK	7
HADIS	7
HADY	7
HAFIZULLAH	7
HAFÞÓR	7
HAKIJA	7
HALLGRIMUR	7
HAMAYUN	7
HANNI	7
HANS-CARL	7
HANSJØRGEN	7
HANS-MICHAEL	7
HARDIK	7
HARJEET	7
HARKA	7
HARTLY	7
HAWRE	7
HAYSAM	7
HAZRAT	7
HEMIN	7
HERKULES	7
HERLEV	7
HERVÉ	7
HESSEL	7
HEYDAR	7
HIM	7
HIMAL	7
HOGIR	7
HOLDEN	7
HOM	7
HOMAYUN	7
HON	7
HOUZAN	7
HRAFNKELL	7
HUMPHREY	7
HUSNI	7
HÜSAMETTIN	7
IGNAT	7
ILBER	7
IOAN-ADRIAN	7
IOAN-FLORIN	7
IOAN-GABRIEL	7
ION-CRISTIAN	7
IONUT-MARIUS	7
IONUT-VALENTIN	7
IRA	7
IRAKLI	7
IRWING	7
ISHWAR	7
ISMIR	7
ITAI	7
ITAMAR	7
IULIAN-MARIAN	7
IULIU	7
IURI	7
IVOR	7
JADON	7
JAGDEEP	7
JAGDISH	7
JAHJA	7
JANECH	7
JANECK	7
JAN-PHILIPP	7
JANUZ	7
JARMO	7
JATIN	7
JEHAN	7
JEKABS	7
JENS-MICHAEL	7
JENS-OLUF	7
JÉRÉMIE	7
JERONIMO	7
JEVGENI	7
JEYARAJAH	7
JIAQI	7
JIBRAN	7
JIMM	7
JOCHEM	7
JOHAN-EMIL	7
JOHNATHAN	7
JONATHON	7
JONUS	7
JOONAS	7
JORG	7
JÓSEF	7
JOUNES	7
JUL	7
JULEN	7
JULIJAN	7
JUMNI	7
JUNKER	7
JUUSO	7
JYOTI	7
JØRNN	7
JØRN-ULRIK	7
KAIHAN	7
KAIN	7
KALIM	7
KAN	7
KAR	7
KARLHEINZ	7
KARL-JØRGEN	7
KARL-MARTIN	7
KARL-OLE	7
KARSTIN	7
KASSANDER	7
KAYAN	7
KAZIMIERAS	7
KAZIMIR	7
KEAGAN	7
KEBBA	7
KEON	7
KETAN	7
KÉVIN	7
KEVINS	7
KEYSE	7
KHATTAB	7
KHEIR	7
KHIEM	7
KHODOR	7
KIANOUSH	7
KIN	7
KIRILO	7
KIRSTEIN	7
KIRUBAKARAN	7
KIVIN	7
KIYANSH	7
KLAJDI	7
KOBE	7
KONSTANTINS	7
KOVAN	7
KRITSANA	7
KRYSTOF	7
KRYSZTOF	7
KUNUUNNGUAQ	7
KURDO	7
KURTULUS	7
KYAZIM	7
KÜCÜK	7
LABIB	7
LASSE-EMIL	7
LAURIN	7
LAZA	7
LAZO	7
LEDIAN	7
LEMUEL	7
LESLEY	7
LEVIS	7
LEWI	7
LINDHARD	7
LING	7
LIRIAN	7
LIRON	7
LIVIU-CONSTANTIN	7
LOKENDRA	7
LORANS	7
LOUKA	7
LUBOS	7
LUMI	7
LUONG	7
LUU	7
MACEO	7
MADDY	7
MADIS	7
MADS-OLE	7
MAEL	7
MAEN	7
MAHAMMED	7
MAHBUB	7
MAHMMOUD	7
MAID	7
MAKARII	7
MALAK	7
MALANDER	7
MALCOM	7
MANGO	7
MANIKANDAN	7
MANPREET	7
MAQBOOL	7
MARCU	7
MARIUS-ALEXANDRU	7
MART	7
MARTEINN	7
MARTTI	7
MARTTIN	7
MARTY	7
MASLAH	7
MASUUD	7
MATTÉO	7
MATTHIE	7
MATTS	7
MATVIJ	7
MAVERICK	7
MÁXIMO	7
MAYURAN	7
MEHMEDALIJA	7
MEINER	7
MEINERT	7
MEJDI	7
MEK	7
MEKKI	7
MERVIN	7
MEVLUT	7
MICKAL	7
MIHAI-BOGDAN	7
MIHRETAB	7
MIICHAEL	7
MIKITA	7
MIKS	7
MIKULAS	7
MILAIM	7
MILIND	7
MILOU	7
MINO	7
MIROLJUB	7
MITAT	7
MIVAN	7
MOAAZ	7
MOAMAL	7
MODESTO	7
MOHAMMADTAHA	7
MOHANED	7
MOHEB	7
MOHMMAD	7
MOMCHIL	7
MONEER	7
MONTAZAR	7
MOOSA	7
MOSAAB	7
MOTIEJUS	7
MOUAD	7
MOUHANNAD	7
MUBIN	7
MUCAHID	7
MUDAR	7
MUGGE	7
MUKHAMMAD	7
MULLE	7
MUNEER	7
MUSLEM	7
MUSSE	7
MYUMIN	7
NAGLIS	7
NAJEEB	7
NAJEM	7
NAPOLEON	7
NAQIBULLAH	7
NASIB	7
NASKO	7
NAUM	7
NAVNEET	7
NAWROZ	7
NEDRET	7
NESIM	7
NEVIN	7
NEXHMEDIN	7
NIBRAS	7
NICHOLAZ	7
NICKAS	7
NICOLAE-ADRIAN	7
NIDHAL	7
NIELS-EMIL	7
NIKOLCHE	7
NIKSA	7
NILS-CHRISTIAN	7
NINOS	7
NISHANTH	7
NISSE	7
NIZAM	7
NOAH-ELIAS	7
NÓEL	7
NOORI	7
NURDIN	7
OBAI	7
ODDMAR	7
OGÜN	7
ONEL	7
ONKAR	7
ORESTAS	7
OSMUND	7
OTMAN	7
OUMAR	7
OWE	7
OZREN	7
PAIMAN	7
PANTELEIMON	7
PAPA	7
PARAG	7
PARVEZ	7
PATRIKAS	7
PAUL-IULIAN	7
PEITER	7
PELE	7
PESHAWA	7
PEZHMAN	7
PHIL	7
PHUNG	7
PIERRE-YVES	7
PIL	7
PING	7
PINO	7
POUEL	7
POUL-VERNER	7
PRATAP	7
PROSPER	7
PURUSHOTTAM	7
PUSKAR	7
QASSEM	7
QERIM	7
QUI	7
RADION	7
RAFAQAT	7
RAGAVAN	7
RAGE	7
RAGIB	7
RAGIP	7
RAI	7
RAIHAN	7
RAIVO	7
RAKIB	7
RAPOLAS	7
RAUNO	7
RAVEN	7
RAZMUS	7
REDAS	7
REFAAT	7
REFAT	7
REI	7
REINALDO	7
RENALDAS	7
RETO	7
RIKARDO	7
RIKU	7
RION	7
RISHAAN	7
RISHIKESH	7
RIZVAN	7
ROBEN	7
ROBYN	7
RODOLPHE	7
RODY	7
ROLFF	7
ROMARIO	7
ROSTAM	7
ROUHOLLAH	7
RRON	7
RUBÉN	7
RUHUL	7
RUTGER	7
SAADAT	7
SAADI	7
SAAID	7
SABEDIN	7
SADE	7
SAFAL	7
SAHEB	7
SAIFALDIN	7
SAJED	7
SAKSE	7
SAKTHIVEL	7
SALWAN	7
SAMPSON	7
SAMRAND	7
SAMU	7
SAMUIL	7
SANJEEVAN	7
SANJITH	7
SANJIV	7
SANKAR	7
SANKET	7
SAOUD	7
SARAN	7
SARANG	7
SARBJIT	7
SARIM	7
SARO	7
SARWAN	7
SAYEED	7
SAYF	7
SEBBASTIAN	7
SEJDI	7
SENAHID	7
SENEL	7
SERGEJUS	7
SERGIJ	7
SÉRGIO	7
SERTAN	7
SEWAR	7
SEYMEN	7
SHADMAN	7
SHAFIK	7
SHAHED	7
SHAHEED	7
SHAHER	7
SHANI	7
SHARAD	7
SHARIFULLAH	7
SHAUL	7
SHEFQET	7
SHENER	7
SHERWIN	7
SHIV	7
SHLOMO	7
SHOBHIT	7
SHREYANSH	7
SHYAR	7
SIBIN	7
SIDHARTH	7
SIGMAR	7
SIGURJON	7
SIHO	7
SILVAN	7
SILVIU-ANDREI	7
SIMAR	7
SIMÓN	7
SIMRANJIT	7
SINH	7
SKYLER	7
SOHEL	7
SOHIL	7
SOLEIMAN	7
SOLEYMAN	7
SONAM	7
SORENA	7
SRIDHAR	7
STANKO	7
STEFAN-IONUT	7
STEVA	7
SUBAS	7
SUDHIR	7
SUFJAN	7
SUHEIL	7
SUI	7
SUKHWINDER	7
SUREN	7
SVENDAAGE	7
SVEN-ÅGE	7
SVETISLAV	7
SVETLIN	7
SVETOZAR	7
SWAR	7
SY	7
SØLVER	7
SØNNICH	7
TAICO	7
TAK	7
TANWIR	7
TAYSIR	7
TAYYIP	7
TE	7
TEEMU	7
TEJAS	7
TESFAYE	7
TESFU	7
THA	7
THAYALAN	7
THEOPHILUS	7
THIERNO	7
THORARINN	7
THORVALDUR	7
TIAL	7
TICHO	7
TIKHON	7
TITTUS	7
TLUANG	7
TOGO	7
TOMO	7
TOQEER	7
ÞÓR	7
TORFI	7
TORGE	7
TRISTÁN	7
TRISTHAN	7
TSZ	7
TUGRUL	7
TUNAY	7
UMID	7
VAHDET	7
VALDEMARAS	7
VALDRIN	7
VALLE	7
VALTE	7
VALTERS	7
VALUR	7
VARINDER	7
VEER	7
VEIT	7
VENKAT	7
VETO	7
VICTOR-EMIL	7
VIGGÓ	7
VIGNIR	7
VIKING	7
VILBJØRN	7
VILJAM	7
VILLARS	7
VILNER	7
VIRAJ	7
VIRGAR	7
VITAS	7
VITELLO	7
VIVAN	7
WADIE	7
WADIH	7
WAFIC	7
WAHAB	7
WAN	7
WASFI	7
WEIWEI	7
WENHAO	7
WILDE	7
WILKEN	7
WOLFRAM	7
WOUT	7
Y	7
YAFIET	7
YAKIV	7
YAKOUB	7
YAMIN	7
YANIV	7
YAXYE	7
YIMING	7
YLLI	7
YORAM	7
YOUSSOUF	7
YUNFENG	7
YUYANG	7
ZAEEM	7
ZAJIM	7
ZAKARIYAH	7
ZAKARYA	7
ZAMUEL	7
ZANYAR	7
ZAYAAN	7
ZAYED	7
ZHAN	7
ZHIYUAN	7
ZHOU	7
ZIED	7
ZIHNI	7
ZIMING	7
ZIVKO	7
ZIVOJIN	7
ZUHDIJA	7
ØRJAN	7
ÖZGÜN	7
ØZHAN	7
ÖZHAN	7
ÅBJØRN	7
AADVIK	6
AARIV	6
AART	6
ABAAS	6
ABADI	6
ABBASS	6
ABDALAH	6
ABDALAZIZ	6
ABDELATIF	6
ABDELRAHIM	6
ABDELWAHAB	6
ABDIGHANI	6
ABDINUR	6
ABDIRAHMAAN	6
ABDIWAHID	6
ABDOLKARIM	6
ABDOUL	6
ABDULBASET	6
ABDULKAREEM	6
ABDULKERIM	6
ABDULNASSER	6
ABDULSATAR	6
ABEER	6
ABIN	6
ABIODUN	6
ABOUBACAR	6
ABUZAR	6
ABUZER	6
ACHYUT	6
ACO	6
ADALBERT	6
ADEMIR	6
ADEYINKA	6
ADISAK	6
ADRIAN-STEFAN	6
ADRIS	6
ADVAN	6
AFAN	6
AGAH	6
AGHIAD	6
AGNIS	6
AHAMAD	6
AHED	6
AHMADULLAH	6
AHMAR	6
AHMEDNUUR	6
AHMMED	6
AHMO	6
AIAD	6
AIK	6
AIN	6
AJINKYA	6
AKHMED	6
AKREM	6
AKWASI	6
ALAMGIR	6
ALAV	6
ALBANO	6
ALDEN	6
ALECSANDER	6
ALEF	6
ALEIX	6
ALEKSAS	6
ALEXANDRU-GEORGE	6
ALEXANDRU-ROBERT	6
ALHAGIE	6
ALICAN	6
ALIK	6
ALIN-ALEXANDRU	6
ALIN-GEORGE	6
ALIRIZA	6
ALISINA	6
ALISSON	6
ALOIS	6
ALRIK	6
ALTON	6
AMADEUSZ	6
AMANPREET	6
AMARJEET	6
AMARU	6
AMIRABBAS	6
AMIRMASOUD	6
AMNON	6
ANDOM	6
ANDREAZ	6
ANDREI-LUCIAN	6
ANDREI-VALENTIN	6
ANDREI-VASILE	6
ANDREU	6
ANDRO	6
ANESTIS	6
ANGAD	6
ANGUTEERAQ	6
ANIBAL	6
ANKJÆR	6
ANNE	6
ANNERS	6
ANS	6
ANSIS	6
ANTAR	6
ANTONIS	6
ANVAR	6
AQQALUK	6
ARE	6
AREEB	6
ARENDT	6
ARINDAM	6
ARISTOTELIS	6
ARMANI	6
ARNALDO	6
ARO	6
ÁRPÁD	6
ARQALO	6
ARSH	6
ARSIN	6
ARTI	6
ARTJOM	6
ARTO	6
ARTSIOM	6
ARUNKUMAR	6
ARVED	6
ASFAND	6
ASHAR	6
ASHVIN	6
ASKAR	6
ASKOV	6
ATALAY	6
ATALLAH	6
ATLAN	6
ATRIN	6
AUGO	6
AUKE	6
AURANGZEB	6
AVDI	6
AVIV	6
AWNI	6
AXEL-EMIL	6
AXMED	6
AYLAN	6
AYYAN	6
BABAN	6
BADIR	6
BAHIR	6
BAHNE	6
BAKTASH	6
BALBIR	6
BALDEV	6
BAMO	6
BAREND	6
BARHAM	6
BARNABY	6
BARSAM	6
BASHER	6
BAZ	6
BAZTIAN	6
BEAR	6
BECK	6
BEHRUZ	6
BEHZAT	6
BÉLA	6
BENDEGÚZ	6
BENEDIKTAS	6
BENGIN	6
BENITO	6
BENJÁMIN	6
BERAN	6
BERIHU	6
BERNARDAS	6
BERNAT	6
BERNIE	6
BESIAN	6
BHARGAV	6
BHAVIN	6
BIEL	6
BIGYAN	6
BIKAL	6
BILYAN	6
BIRDZHAN	6
BIVEK	6
BLIXA	6
BÓAS	6
BOGDAN-STEFAN	6
BOGDAN-VASILE	6
BOH	6
BORIVOJE	6
BOSCO	6
BOWEN	6
BOYD	6
BRAJAN	6
BRANDEN	6
BRENO	6
BRUK	6
BRUSK	6
BUDDHA	6
BURT	6
BYRIAL	6
CABDIRAHMAN	6
CADEN	6
CAELAN	6
CAJ	6
CAREL	6
CARL-BASTIAN	6
CARL-KRISTIAN	6
CARL-VIGGO	6
CASS	6
CAVUS	6
CELIAS	6
CELSO	6
CEU	6
CHAIWAT	6
CHANCE	6
CHANDRU	6
CHANGIZ	6
CHAOUKI	6
CHATCHAI	6
CHEE	6
CHEUK	6
CHINEDU	6
CHINMAY	6
CHISOM	6
CHRISTJAN	6
CHRISTOFER	6
CHRISTY	6
CHUANG	6
CHUKWUEMEKA	6
CLAUDIU-ADRIAN	6
CLAUDIU-FLORIN	6
CLAUS-ERIK	6
CONSTANT	6
CONSTANTIN-CLAUDIU	6
CONSTANTIN-FLORIN	6
COSMIN-MARIAN	6
COZMIN	6
CRISTIAN-ALEXANDRU	6
CRISTIAN-DANIEL	6
CRUZ	6
DAGFINN	6
DAGH	6
DAMODAR	6
DAN-ALEXANDRU	6
DANIAR	6
DARIUS-GABRIEL	6
DARRIN	6
DARSH	6
DAVID-GABRIEL	6
DAWDA	6
DEIVIDS	6
DELVAN	6
DENES	6
DÉNES	6
DERK	6
DERSIM	6
DERYA	6
DESALE	6
DESBELE	6
DHARMA	6
DI	6
DICKSON	6
DIDAR	6
DIMITRIE	6
DIMITRIJ	6
DINCHER	6
DIONIS	6
DIVIT	6
DIYAKO	6
DJAMAL	6
DJOHN	6
DOBRIN	6
DOBROMIR	6
DODOU	6
DOMEN	6
DOMINIKS	6
DONART	6
DORJAN	6
DRIES	6
DRIS	6
DU	6
DUANE	6
DÚC	6
DWIGHT	6
DZHOSHKUN	6
DZHUNEYT	6
EDER	6
EDMUNDS	6
EDO	6
EDUARD-ALEXANDRU	6
EDUARD-GABRIEL	6
EDVARDT	6
EDWAR	6
EESA	6
EGAN	6
EHLERS	6
EILERT	6
EKAM	6
EKKO	6
EKTORAS	6
ELHAN	6
ELIASZ	6
ELISEI	6
ELIYA	6
ELLIOTH	6
ELOY	6
ELSHAN	6
ELUND	6
ELVIO	6
EMILLIO	6
EMMANUIL	6
EMMETH	6
EMON	6
EMRI	6
ENAYAT	6
ENEKO	6
ENKI	6
ENNIO	6
ENRIC	6
ERCIN	6
EREZ	6
ERLANN	6
ERNEERAQ	6
ERSOY	6
ERSUN	6
ESAIAS	6
ESED	6
ÉTIENNE	6
EVGEN	6
EYAZ	6
EYÐSTEIN	6
EZATULLAH	6
EZZEDIN	6
FAICAL	6
FAIZAL	6
FAKHIR	6
FALEH	6
FANICA	6
FARIZ	6
FASIL	6
FATLUM	6
FAYAD	6
FAYIK	6
FEDJA	6
FELICE	6
FEROZ	6
FINTAN	6
FIODOR	6
FIROUZ	6
FLORIN-VALENTIN	6
FLÓVIN	6
FNAN	6
FREEK	6
FRIÐRIK	6
FRIIS	6
GABI	6
GABRIEL-ADRIAN	6
GABRIEL-CONSTANTIN	6
GABRIEL-IOAN	6
GARD	6
GARIB	6
GASSAN	6
GAUTHAM	6
GAVRIEL	6
GEORGE-IONUT	6
GEORGICA	6
GERSON	6
GESTUR	6
GHARIB	6
GHEBREHIWET	6
GHEORGHE-FLORIN	6
GHIRMAY	6
GHOBAD	6
GILAD	6
GIOELE	6
GOBINDA	6
GOHAR	6
GORDAN	6
GOURAV	6
GRIGOR	6
GRUNK	6
GRYGORII	6
GUANG	6
GULZAR	6
GURVINDER	6
GÜNDÜZ	6
GÖKSEL	6
HAFEEZ	6
HAKAM	6
HAKAR	6
HALDUR	6
HALLGRÍMUR	6
HALLVARD	6
HAMDO	6
HAMMAM	6
HAMODI	6
HANH	6
HANNU	6
HANS-GÜNTER	6
HANS-MORTEN	6
HANS-OLAF	6
HANS-OLUF	6
HANSPETER	6
HANS-VIGGO	6
HANWEN	6
HANZALA	6
HAONAN	6
HARIJS	6
HARUUN	6
HARYAD	6
HASEEBULLAH	6
HASHMAT	6
HAU	6
HAYATO	6
HAYK	6
HEDAYATULLAH	6
HEINRICK	6
HELMAND	6
HEMAN	6
HENG	6
HERMANUS	6
HERMES	6
HILMIR	6
HIMATULLAH	6
HINRICH	6
HIROYUKI	6
HJÁLMAR	6
HOOSHANG	6
HORMOZ	6
HORST-DIETER	6
HOSNI	6
HOUCINE	6
HRISTIJAN	6
HRISTIYAN	6
HROLF	6
HUDAYFA	6
HULUSI	6
HUNAR	6
HURUY	6
HUSAMETTIN	6
HUSE	6
HUSSAN	6
HYUSEYIN	6
HÖGNI	6
IAGO	6
IANCU	6
IANNIS	6
IDRES	6
IDRIIS	6
IGNASI	6
ILGAR	6
ILHAM	6
ILIJAZ	6
ILKKA	6
ILLIAS	6
ILYASS	6
IÑAKI	6
INDY	6
INGOLFUR	6
IÑIGO	6
INIYAN	6
INUTSIAQ	6
IOAN-ANDREI	6
IONUT-CIPRIAN	6
IONUT-OVIDIU	6
IRAKLIS	6
ISAA	6
ISAIAS	6
ISAYAH	6
ISHMAEL	6
ISHO	6
ISHWOR	6
ISIDOR	6
ISIDRO	6
ISMAEIL	6
ISMAYIL	6
ISUF	6
ITAY	6
ITZHAK	6
IULIAN-CONSTANTIN	6
IULIAN-GABRIEL	6
IWER	6
IZAAK	6
IZZY	6
JACKOB	6
JAE	6
JAGADISH	6
JAHID	6
JAMEL	6
JAMIN	6
JAN-PETER	6
JAOUAD	6
JAPHET	6
JAQUB	6
JASPREET	6
JASVIR	6
JASWINDER	6
JAVEED	6
JAXX	6
JAYANT	6
JAYMIE	6
JEBRIL	6
JENO	6
JENS-OLAV	6
JENS-UWE	6
JENS-VIGGO	6
JERICHO	6
JERK	6
JHONNY	6
JIANHUA	6
JIANJUN	6
JIBRIEL	6
JOAQUÍN	6
JOES	6
JÓHANNUS	6
JOHNN	6
JONASZ	6
JONNIE	6
JONUZ	6
JORAN	6
JOSE'	6
JOSELITO	6
JOSIF	6
JOSKA	6
JULLIUS	6
JURIJUS	6
JURRE	6
JUSTIAN	6
JUSTINE	6
JØRGEN-ULRIK	6
JØRK	6
JØRREN	6
KABILAN	6
KADHEM	6
KAHTAN	6
KAISAR	6
KAJENDRAN	6
KAMAAL	6
KAMO	6
KANAN	6
KANDASAMY	6
KAP	6
KARL-ALFRED	6
KARL-ANKER	6
KARL-EJNER	6
KARL-HENNING	6
KARL-ÅGE	6
KARNA	6
KASIMIR	6
KASSIUS	6
KAUSHAL	6
KAYED	6
KEL	6
KENN-ERIK	6
KENNERTH	6
KHA	6
KHADEM	6
KHAING	6
KHALDON	6
KHALEEL	6
KHALEL	6
KHALILULLAH	6
KHIN	6
KHOSHAL	6
KHURSHID	6
KHUSHAL	6
KINH	6
KIRE	6
KIRILS	6
KJEL	6
KJERTAN	6
KLAUS-JÜRGEN	6
KNUDAAGE	6
KONSTANTINAS	6
KONSTANTY	6
KORBINIAN	6
KORHAN	6
KORNELIUSZ	6
KOSMA	6
KOSMAS	6
KRISTIAN-EMIL	6
KUL	6
KUMAIL	6
KWASI	6
LAMBERTO	6
LAMMERT	6
LARS-BJARNE	6
LARS-JØRN	6
LÁRUS	6
LAZARUS	6
LEENDERT	6
LEOTRIM	6
LEWE	6
LEX	6
LÍGGJAS	6
LIKAS	6
LINOR	6
LOGANATHAN	6
LOVEPREET	6
LOVRO	6
LU	6
LUCA-ANDREI	6
LUCAS-ANDREI	6
MAASSANNGUAQ	6
MADHU	6
MADOX	6
MADS-HENRIK	6
MADS-MIKKEL	6
MAGID	6
MAHADI	6
MAHAMMAD	6
MAHDY	6
MAHESWARAN	6
MAHO	6
MAKAN	6
MAL	6
MALACHI	6
MALEEK	6
MAMADI	6
MAMOON	6
MANIK	6
MANJIL	6
MANJINDER	6
MAO	6
MARIUS-CATALIN	6
MARIUS-GHEORGHE	6
MARIUS-VASILE	6
MARNER	6
MARNO	6
MAROOF	6
MAROUAN	6
MARRTIN	6
MARTINEZ	6
MARVEL	6
MASAR	6
MASOUM	6
MASUM	6
MATHIAZ	6
MATIJAS	6
MATZ	6
MAUNUS	6
MAYUR	6
MAZIYAR	6
MEDI	6
MEHMEDALI	6
MEHRSAM	6
MEKONEN	6
MEMO	6
MERAJ	6
MESFIN	6
MESHACK	6
METKEL	6
MHAMAD	6
MIAO	6
MICHALIS	6
MICHELANGELO	6
MICKLO	6
MIDHAD	6
MIHAI-MARIUS	6
MIHAI-VALENTIN	6
MIHNEA	6
MIJO	6
MIKHAILO	6
MIKIAS	6
MIKISULUK	6
MILANDER	6
MILAZIM	6
MILI	6
MILIAS	6
MILIJA	6
MILIO	6
MILISAV	6
MILTER	6
MINEL	6
MINKO	6
MIRAZ	6
MISHAL	6
MOATAZ	6
MOHAMMADMEHDI	6
MOHAMOD	6
MOHINDER	6
MOKSHITH	6
MORDECHAI	6
MOSAWER	6
MOTASEM	6
MOULOUD	6
MOUNZER	6
MOUTAZ	6
MOWLID	6
MOZAMEL	6
MUDZAIL	6
MUHAMMER	6
MUHIEDDIN	6
MUMEN	6
